moduleID,module_current,time(s)
mem1,555.556,5.1e-06
cpu0,1.11111e+07,5.11e-06
mem0,111.111,5.11e-06
mem1,555.556,5.11e-06
cpu0,1.22222e+08,5.12e-06
mem0,111.111,5.12e-06
mem1,4.445e+06,5.12e-06
cpu0,1.11111e+07,5.13e-06
mem0,111.111,5.13e-06
mem1,555.556,5.13e-06
cpu0,1.11111e+07,5.14e-06
mem0,111.111,5.14e-06
mem1,555.556,5.14e-06
cpu0,1.11111e+07,5.15e-06
mem0,111.111,5.15e-06
mem1,555.556,5.15e-06
cpu0,1.11111e+07,5.16e-06
mem0,111.111,5.16e-06
mem1,555.556,5.16e-06
cpu0,6.66667e+07,5.17e-06
mem0,111.111,5.17e-06
mem1,1.66722e+06,5.17e-06
cpu0,1.11111e+07,5.18e-06
mem0,111.111,5.18e-06
mem1,555.556,5.18e-06
cpu0,1.11111e+07,5.19e-06
mem0,111.111,5.19e-06
mem1,555.556,5.19e-06
cpu0,1.11111e+07,5.2e-06
mem0,111.111,5.2e-06
mem1,555.556,5.2e-06
cpu0,1.11111e+07,5.21e-06
mem0,111.111,5.21e-06
mem1,555.556,5.21e-06
cpu0,1.22222e+08,5.22e-06
mem0,2.22233e+06,5.22e-06
mem1,555.556,5.22e-06
cpu0,1.11111e+07,5.23e-06
mem0,111.111,5.23e-06
mem1,555.556,5.23e-06
cpu0,1.11111e+07,5.24e-06
mem0,111.111,5.24e-06
mem1,555.556,5.24e-06
cpu0,1.11111e+07,5.25e-06
mem0,111.111,5.25e-06
mem1,555.556,5.25e-06
cpu0,1.11111e+07,5.26e-06
mem0,111.111,5.26e-06
mem1,555.556,5.26e-06
cpu0,1.22222e+08,5.27e-06
mem0,111.111,5.27e-06
mem1,4.445e+06,5.27e-06
cpu0,1.11111e+07,5.28e-06
mem0,111.111,5.28e-06
mem1,555.556,5.28e-06
cpu0,1.11111e+07,5.29e-06
mem0,111.111,5.29e-06
mem1,555.556,5.29e-06
cpu0,1.11111e+07,5.3e-06
mem0,111.111,5.3e-06
mem1,555.556,5.3e-06
cpu0,1.11111e+07,5.31e-06
mem0,111.111,5.31e-06
mem1,555.556,5.31e-06
cpu0,3.33333e+08,5.32e-06
mem0,2.22233e+06,5.32e-06
mem1,555.556,5.32e-06
cpu0,2.22222e+08,5.33e-06
mem0,111.111,5.33e-06
mem1,555.556,5.33e-06
cpu0,2.22222e+08,5.34e-06
mem0,111.111,5.34e-06
mem1,555.556,5.34e-06
cpu0,2.22222e+08,5.35e-06
mem0,111.111,5.35e-06
mem1,555.556,5.35e-06
cpu0,2.22222e+08,5.36e-06
mem0,111.111,5.36e-06
mem1,555.556,5.36e-06
cpu0,3.33333e+08,5.37e-06
mem0,111.111,5.37e-06
mem1,4.445e+06,5.37e-06
cpu0,2.22222e+08,5.38e-06
mem0,111.111,5.38e-06
mem1,555.556,5.38e-06
cpu0,2.22222e+08,5.39e-06
mem0,111.111,5.39e-06
mem1,555.556,5.39e-06
cpu0,2.22222e+08,5.4e-06
mem0,111.111,5.4e-06
mem1,555.556,5.4e-06
cpu0,2.22222e+08,5.41e-06
mem0,111.111,5.41e-06
mem1,555.556,5.41e-06
cpu0,2.77778e+08,5.42e-06
mem0,889000,5.42e-06
mem1,555.556,5.42e-06
cpu0,2.22222e+08,5.43e-06
mem0,111.111,5.43e-06
mem1,555.556,5.43e-06
cpu0,2.22222e+08,5.44e-06
mem0,111.111,5.44e-06
mem1,555.556,5.44e-06
cpu0,2.22222e+08,5.45e-06
mem0,111.111,5.45e-06
mem1,555.556,5.45e-06
cpu0,2.22222e+08,5.46e-06
mem0,111.111,5.46e-06
mem1,555.556,5.46e-06
cpu0,3.33333e+08,5.47e-06
mem0,2.22233e+06,5.47e-06
mem1,555.556,5.47e-06
cpu0,2.22222e+08,5.48e-06
mem0,111.111,5.48e-06
mem1,555.556,5.48e-06
cpu0,2.22222e+08,5.49e-06
mem0,111.111,5.49e-06
mem1,555.556,5.49e-06
cpu0,2.22222e+08,5.5e-06
mem0,111.111,5.5e-06
mem1,555.556,5.5e-06
cpu0,2.22222e+08,5.51e-06
mem0,111.111,5.51e-06
mem1,555.556,5.51e-06
cpu0,3.33333e+08,5.52e-06
mem0,2.22233e+06,5.52e-06
mem1,555.556,5.52e-06
cpu0,2.22222e+08,5.53e-06
mem0,111.111,5.53e-06
mem1,555.556,5.53e-06
cpu0,2.22222e+08,5.54e-06
mem0,111.111,5.54e-06
mem1,555.556,5.54e-06
cpu0,2.22222e+08,5.55e-06
mem0,111.111,5.55e-06
mem1,555.556,5.55e-06
cpu0,2.22222e+08,5.56e-06
mem0,111.111,5.56e-06
mem1,555.556,5.56e-06
cpu0,2.77778e+08,5.57e-06
mem0,889000,5.57e-06
mem1,555.556,5.57e-06
cpu0,2.22222e+08,5.58e-06
mem0,111.111,5.58e-06
mem1,555.556,5.58e-06
cpu0,2.22222e+08,5.59e-06
mem0,111.111,5.59e-06
mem1,555.556,5.59e-06
cpu0,2.22222e+08,5.6e-06
mem0,111.111,5.6e-06
mem1,555.556,5.6e-06
cpu0,2.22222e+08,5.61e-06
mem0,111.111,5.61e-06
mem1,555.556,5.61e-06
cpu0,2.77778e+08,5.62e-06
mem0,889000,5.62e-06
mem1,555.556,5.62e-06
cpu0,2.22222e+08,5.63e-06
mem0,111.111,5.63e-06
mem1,555.556,5.63e-06
cpu0,2.22222e+08,5.64e-06
mem0,111.111,5.64e-06
mem1,555.556,5.64e-06
cpu0,2.22222e+08,5.65e-06
mem0,111.111,5.65e-06
mem1,555.556,5.65e-06
cpu0,2.22222e+08,5.66e-06
mem0,111.111,5.66e-06
mem1,555.556,5.66e-06
cpu0,3.33333e+08,5.67e-06
mem0,111.111,5.67e-06
mem1,1e+07,5.67e-06
cpu0,2.22222e+08,5.68e-06
mem0,111.111,5.68e-06
mem1,5.55556e+06,5.68e-06
cpu0,2.22222e+08,5.69e-06
mem0,111.111,5.69e-06
mem1,5.55556e+06,5.69e-06
cpu0,2.22222e+08,5.7e-06
mem0,111.111,5.7e-06
mem1,5.55556e+06,5.7e-06
cpu0,2.22222e+08,5.71e-06
mem0,111.111,5.71e-06
mem1,5.55556e+06,5.71e-06
cpu0,3.33333e+08,5.72e-06
mem0,111.111,5.72e-06
mem1,4.445e+06,5.72e-06
cpu0,2.22222e+08,5.73e-06
mem0,111.111,5.73e-06
mem1,555.556,5.73e-06
cpu0,2.22222e+08,5.74e-06
mem0,111.111,5.74e-06
mem1,555.556,5.74e-06
cpu0,2.22222e+08,5.75e-06
mem0,111.111,5.75e-06
mem1,555.556,5.75e-06
cpu0,2.22222e+08,5.76e-06
mem0,111.111,5.76e-06
mem1,555.556,5.76e-06
cpu0,2.77778e+08,5.77e-06
mem0,111.111,5.77e-06
mem1,1.66722e+06,5.77e-06
cpu0,2.22222e+08,5.78e-06
mem0,111.111,5.78e-06
mem1,555.556,5.78e-06
cpu0,2.22222e+08,5.79e-06
mem0,111.111,5.79e-06
mem1,555.556,5.79e-06
cpu0,2.22222e+08,5.8e-06
mem0,111.111,5.8e-06
mem1,555.556,5.8e-06
cpu0,2.22222e+08,5.81e-06
mem0,111.111,5.81e-06
mem1,555.556,5.81e-06
cpu0,2.77778e+08,5.82e-06
mem0,889000,5.82e-06
mem1,555.556,5.82e-06
cpu0,2.22222e+08,5.83e-06
mem0,111.111,5.83e-06
mem1,555.556,5.83e-06
cpu0,2.22222e+08,5.84e-06
mem0,111.111,5.84e-06
mem1,555.556,5.84e-06
cpu0,2.22222e+08,5.85e-06
mem0,111.111,5.85e-06
mem1,555.556,5.85e-06
cpu0,2.22222e+08,5.86e-06
mem0,111.111,5.86e-06
mem1,555.556,5.86e-06
cpu0,3.33333e+08,5.87e-06
mem0,2.22233e+06,5.87e-06
mem1,555.556,5.87e-06
cpu0,2.22222e+08,5.88e-06
mem0,111.111,5.88e-06
mem1,555.556,5.88e-06
cpu0,2.22222e+08,5.89e-06
mem0,111.111,5.89e-06
mem1,555.556,5.89e-06
cpu0,2.22222e+08,5.9e-06
mem0,111.111,5.9e-06
mem1,555.556,5.9e-06
cpu0,2.22222e+08,5.91e-06
mem0,111.111,5.91e-06
mem1,555.556,5.91e-06
cpu0,2.77778e+08,5.92e-06
mem0,889000,5.92e-06
mem1,555.556,5.92e-06
cpu0,2.22222e+08,5.93e-06
mem0,111.111,5.93e-06
mem1,555.556,5.93e-06
cpu0,2.22222e+08,5.94e-06
mem0,111.111,5.94e-06
mem1,555.556,5.94e-06
cpu0,2.22222e+08,5.95e-06
mem0,111.111,5.95e-06
mem1,555.556,5.95e-06
cpu0,2.22222e+08,5.96e-06
mem0,111.111,5.96e-06
mem1,555.556,5.96e-06
cpu0,1.22222e+08,5.97e-06
mem0,2.22233e+06,5.97e-06
mem1,555.556,5.97e-06
cpu0,1.11111e+07,5.98e-06
mem0,111.111,5.98e-06
mem1,555.556,5.98e-06
cpu0,1.11111e+07,5.99e-06
mem0,111.111,5.99e-06
mem1,555.556,5.99e-06
cpu0,1.11111e+07,6e-06
mem0,111.111,6e-06
mem1,555.556,6e-06
cpu0,1.11111e+07,6.01e-06
mem0,111.111,6.01e-06
mem1,555.556,6.01e-06
cpu0,6.66667e+07,6.02e-06
mem0,111.111,6.02e-06
mem1,1.66722e+06,6.02e-06
cpu0,1.11111e+07,6.03e-06
mem0,111.111,6.03e-06
mem1,555.556,6.03e-06
cpu0,1.11111e+07,6.04e-06
mem0,111.111,6.04e-06
mem1,555.556,6.04e-06
cpu0,1.11111e+07,6.05e-06
mem0,111.111,6.05e-06
mem1,555.556,6.05e-06
cpu0,1.11111e+07,6.06e-06
mem0,111.111,6.06e-06
mem1,555.556,6.06e-06
cpu0,1.22222e+08,6.07e-06
mem0,2.22233e+06,6.07e-06
mem1,555.556,6.07e-06
cpu0,1.11111e+07,6.08e-06
mem0,111.111,6.08e-06
mem1,555.556,6.08e-06
cpu0,1.11111e+07,6.09e-06
mem0,111.111,6.09e-06
mem1,555.556,6.09e-06
cpu0,1.11111e+07,6.1e-06
mem0,111.111,6.1e-06
mem1,555.556,6.1e-06
cpu0,1.11111e+07,6.11e-06
mem0,111.111,6.11e-06
mem1,555.556,6.11e-06
cpu0,6.66667e+07,6.12e-06
mem0,889000,6.12e-06
mem1,555.556,6.12e-06
cpu0,1.11111e+07,6.13e-06
mem0,111.111,6.13e-06
mem1,555.556,6.13e-06
cpu0,1.11111e+07,6.14e-06
mem0,111.111,6.14e-06
mem1,555.556,6.14e-06
cpu0,1.11111e+07,6.15e-06
mem0,111.111,6.15e-06
mem1,555.556,6.15e-06
cpu0,1.11111e+07,6.16e-06
mem0,111.111,6.16e-06
mem1,555.556,6.16e-06
cpu0,6.66667e+07,6.17e-06
mem0,889000,6.17e-06
mem1,555.556,6.17e-06
cpu0,1.11111e+07,6.18e-06
mem0,111.111,6.18e-06
mem1,555.556,6.18e-06
cpu0,1.11111e+07,6.19e-06
mem0,111.111,6.19e-06
mem1,555.556,6.19e-06
cpu0,1.11111e+07,6.2e-06
mem0,111.111,6.2e-06
mem1,555.556,6.2e-06
cpu0,1.11111e+07,6.21e-06
mem0,111.111,6.21e-06
mem1,555.556,6.21e-06
cpu0,1.22222e+08,6.22e-06
mem0,2.22233e+06,6.22e-06
mem1,555.556,6.22e-06
cpu0,1.11111e+07,6.23e-06
mem0,111.111,6.23e-06
mem1,555.556,6.23e-06
cpu0,1.11111e+07,6.24e-06
mem0,111.111,6.24e-06
mem1,555.556,6.24e-06
cpu0,1.11111e+07,6.25e-06
mem0,111.111,6.25e-06
mem1,555.556,6.25e-06
cpu0,1.11111e+07,6.26e-06
mem0,111.111,6.26e-06
mem1,555.556,6.26e-06
cpu0,6.66667e+07,6.27e-06
mem0,889000,6.27e-06
mem1,555.556,6.27e-06
cpu0,1.11111e+07,6.28e-06
mem0,111.111,6.28e-06
mem1,555.556,6.28e-06
cpu0,1.11111e+07,6.29e-06
mem0,111.111,6.29e-06
mem1,555.556,6.29e-06
cpu0,1.11111e+07,6.3e-06
mem0,111.111,6.3e-06
mem1,555.556,6.3e-06
cpu0,1.11111e+07,6.31e-06
mem0,111.111,6.31e-06
mem1,555.556,6.31e-06
cpu0,1.22222e+08,6.32e-06
mem0,2.22233e+06,6.32e-06
mem1,555.556,6.32e-06
cpu0,1.11111e+07,6.33e-06
mem0,111.111,6.33e-06
mem1,555.556,6.33e-06
cpu0,1.11111e+07,6.34e-06
mem0,111.111,6.34e-06
mem1,555.556,6.34e-06
cpu0,1.11111e+07,6.35e-06
mem0,111.111,6.35e-06
mem1,555.556,6.35e-06
cpu0,1.11111e+07,6.36e-06
mem0,111.111,6.36e-06
mem1,555.556,6.36e-06
cpu0,6.66667e+07,6.37e-06
mem0,889000,6.37e-06
mem1,555.556,6.37e-06
cpu0,1.11111e+07,6.38e-06
mem0,111.111,6.38e-06
mem1,555.556,6.38e-06
cpu0,1.11111e+07,6.39e-06
mem0,111.111,6.39e-06
mem1,555.556,6.39e-06
cpu0,1.11111e+07,6.4e-06
mem0,111.111,6.4e-06
mem1,555.556,6.4e-06
cpu0,1.11111e+07,6.41e-06
mem0,111.111,6.41e-06
mem1,555.556,6.41e-06
cpu0,6.66667e+07,6.42e-06
mem0,111.111,6.42e-06
mem1,1.66722e+06,6.42e-06
cpu0,1.11111e+07,6.43e-06
mem0,111.111,6.43e-06
mem1,555.556,6.43e-06
cpu0,1.11111e+07,6.44e-06
mem0,111.111,6.44e-06
mem1,555.556,6.44e-06
cpu0,1.11111e+07,6.45e-06
mem0,111.111,6.45e-06
mem1,555.556,6.45e-06
cpu0,1.11111e+07,6.46e-06
mem0,111.111,6.46e-06
mem1,555.556,6.46e-06
cpu0,6.66667e+07,6.47e-06
mem0,889000,6.47e-06
mem1,555.556,6.47e-06
cpu0,1.11111e+07,6.48e-06
mem0,111.111,6.48e-06
mem1,555.556,6.48e-06
cpu0,1.11111e+07,6.49e-06
mem0,111.111,6.49e-06
mem1,555.556,6.49e-06
cpu0,1.11111e+07,6.5e-06
mem0,111.111,6.5e-06
mem1,555.556,6.5e-06
cpu0,1.11111e+07,6.51e-06
mem0,111.111,6.51e-06
mem1,555.556,6.51e-06
cpu0,6.66667e+07,6.52e-06
mem0,111.111,6.52e-06
mem1,1.66722e+06,6.52e-06
cpu0,1.11111e+07,6.53e-06
mem0,111.111,6.53e-06
mem1,555.556,6.53e-06
cpu0,1.11111e+07,6.54e-06
mem0,111.111,6.54e-06
mem1,555.556,6.54e-06
cpu0,1.11111e+07,6.55e-06
mem0,111.111,6.55e-06
mem1,555.556,6.55e-06
cpu0,1.11111e+07,6.56e-06
mem0,111.111,6.56e-06
mem1,555.556,6.56e-06
cpu0,6.66667e+07,6.57e-06
mem0,889000,6.57e-06
mem1,555.556,6.57e-06
cpu0,1.11111e+07,6.58e-06
mem0,111.111,6.58e-06
mem1,555.556,6.58e-06
cpu0,1.11111e+07,6.59e-06
mem0,111.111,6.59e-06
mem1,555.556,6.59e-06
cpu0,1.11111e+07,6.6e-06
mem0,111.111,6.6e-06
mem1,555.556,6.6e-06
cpu0,1.11111e+07,6.61e-06
mem0,111.111,6.61e-06
mem1,555.556,6.61e-06
cpu0,3.33333e+08,6.62e-06
mem0,2.22233e+06,6.62e-06
mem1,555.556,6.62e-06
cpu0,2.22222e+08,6.63e-06
mem0,111.111,6.63e-06
mem1,555.556,6.63e-06
cpu0,2.22222e+08,6.64e-06
mem0,111.111,6.64e-06
mem1,555.556,6.64e-06
cpu0,2.22222e+08,6.65e-06
mem0,111.111,6.65e-06
mem1,555.556,6.65e-06
cpu0,2.22222e+08,6.66e-06
mem0,111.111,6.66e-06
mem1,555.556,6.66e-06
cpu0,2.77778e+08,6.67e-06
mem0,889000,6.67e-06
mem1,555.556,6.67e-06
cpu0,2.22222e+08,6.68e-06
mem0,111.111,6.68e-06
mem1,555.556,6.68e-06
cpu0,2.22222e+08,6.69e-06
mem0,111.111,6.69e-06
mem1,555.556,6.69e-06
cpu0,2.22222e+08,6.7e-06
mem0,111.111,6.7e-06
mem1,555.556,6.7e-06
cpu0,2.22222e+08,6.71e-06
mem0,111.111,6.71e-06
mem1,555.556,6.71e-06
cpu0,3.33333e+08,6.72e-06
mem0,2.22233e+06,6.72e-06
mem1,555.556,6.72e-06
cpu0,2.22222e+08,6.73e-06
mem0,111.111,6.73e-06
mem1,555.556,6.73e-06
cpu0,2.22222e+08,6.74e-06
mem0,111.111,6.74e-06
mem1,555.556,6.74e-06
cpu0,2.22222e+08,6.75e-06
mem0,111.111,6.75e-06
mem1,555.556,6.75e-06
cpu0,2.22222e+08,6.76e-06
mem0,111.111,6.76e-06
mem1,555.556,6.76e-06
cpu0,2.77778e+08,6.77e-06
mem0,889000,6.77e-06
mem1,555.556,6.77e-06
cpu0,2.22222e+08,6.78e-06
mem0,111.111,6.78e-06
mem1,555.556,6.78e-06
cpu0,2.22222e+08,6.79e-06
mem0,111.111,6.79e-06
mem1,555.556,6.79e-06
cpu0,2.22222e+08,6.8e-06
mem0,111.111,6.8e-06
mem1,555.556,6.8e-06
cpu0,2.22222e+08,6.81e-06
mem0,111.111,6.81e-06
mem1,555.556,6.81e-06
cpu0,2.77778e+08,6.82e-06
mem0,889000,6.82e-06
mem1,555.556,6.82e-06
cpu0,2.22222e+08,6.83e-06
mem0,111.111,6.83e-06
mem1,555.556,6.83e-06
cpu0,2.22222e+08,6.84e-06
mem0,111.111,6.84e-06
mem1,555.556,6.84e-06
cpu0,2.22222e+08,6.85e-06
mem0,111.111,6.85e-06
mem1,555.556,6.85e-06
cpu0,2.22222e+08,6.86e-06
mem0,111.111,6.86e-06
mem1,555.556,6.86e-06
cpu0,2.77778e+08,6.87e-06
mem0,889000,6.87e-06
mem1,555.556,6.87e-06
cpu0,2.22222e+08,6.88e-06
mem0,111.111,6.88e-06
mem1,555.556,6.88e-06
cpu0,2.22222e+08,6.89e-06
mem0,111.111,6.89e-06
mem1,555.556,6.89e-06
cpu0,2.22222e+08,6.9e-06
mem0,111.111,6.9e-06
mem1,555.556,6.9e-06
cpu0,2.22222e+08,6.91e-06
mem0,111.111,6.91e-06
mem1,555.556,6.91e-06
cpu0,2.77778e+08,6.92e-06
mem0,111.111,6.92e-06
mem1,1.66722e+06,6.92e-06
cpu0,2.22222e+08,6.93e-06
mem0,111.111,6.93e-06
mem1,555.556,6.93e-06
cpu0,2.22222e+08,6.94e-06
mem0,111.111,6.94e-06
mem1,555.556,6.94e-06
cpu0,2.22222e+08,6.95e-06
mem0,111.111,6.95e-06
mem1,555.556,6.95e-06
cpu0,2.22222e+08,6.96e-06
mem0,111.111,6.96e-06
mem1,555.556,6.96e-06
cpu0,3.33333e+08,6.97e-06
mem0,111.111,6.97e-06
mem1,4.445e+06,6.97e-06
cpu0,2.22222e+08,6.98e-06
mem0,111.111,6.98e-06
mem1,555.556,6.98e-06
cpu0,2.22222e+08,6.99e-06
mem0,111.111,6.99e-06
mem1,555.556,6.99e-06
cpu0,2.22222e+08,7e-06
mem0,111.111,7e-06
mem1,555.556,7e-06
cpu0,2.22222e+08,7.01e-06
mem0,111.111,7.01e-06
mem1,555.556,7.01e-06
cpu0,3.33333e+08,7.02e-06
mem0,111.111,7.02e-06
mem1,4.445e+06,7.02e-06
cpu0,2.22222e+08,7.03e-06
mem0,111.111,7.03e-06
mem1,555.556,7.03e-06
cpu0,2.22222e+08,7.04e-06
mem0,111.111,7.04e-06
mem1,555.556,7.04e-06
cpu0,2.22222e+08,7.05e-06
mem0,111.111,7.05e-06
mem1,555.556,7.05e-06
cpu0,2.22222e+08,7.06e-06
mem0,111.111,7.06e-06
mem1,555.556,7.06e-06
cpu0,2.77778e+08,7.07e-06
mem0,889000,7.07e-06
mem1,555.556,7.07e-06
cpu0,2.22222e+08,7.08e-06
mem0,111.111,7.08e-06
mem1,555.556,7.08e-06
cpu0,2.22222e+08,7.09e-06
mem0,111.111,7.09e-06
mem1,555.556,7.09e-06
cpu0,2.22222e+08,7.1e-06
mem0,111.111,7.1e-06
mem1,555.556,7.1e-06
cpu0,2.22222e+08,7.11e-06
mem0,111.111,7.11e-06
mem1,555.556,7.11e-06
cpu0,3.33333e+08,7.12e-06
mem0,2.22233e+06,7.12e-06
mem1,555.556,7.12e-06
cpu0,2.22222e+08,7.13e-06
mem0,111.111,7.13e-06
mem1,555.556,7.13e-06
cpu0,2.22222e+08,7.14e-06
mem0,111.111,7.14e-06
mem1,555.556,7.14e-06
cpu0,2.22222e+08,7.15e-06
mem0,111.111,7.15e-06
mem1,555.556,7.15e-06
cpu0,2.22222e+08,7.16e-06
mem0,111.111,7.16e-06
mem1,555.556,7.16e-06
cpu0,2.77778e+08,7.17e-06
mem0,889000,7.17e-06
mem1,555.556,7.17e-06
cpu0,2.22222e+08,7.18e-06
mem0,111.111,7.18e-06
mem1,555.556,7.18e-06
cpu0,2.22222e+08,7.19e-06
mem0,111.111,7.19e-06
mem1,555.556,7.19e-06
cpu0,2.22222e+08,7.2e-06
mem0,111.111,7.2e-06
mem1,555.556,7.2e-06
cpu0,2.22222e+08,7.21e-06
mem0,111.111,7.21e-06
mem1,555.556,7.21e-06
cpu0,2.77778e+08,7.22e-06
mem0,111.111,7.22e-06
mem1,1.66722e+06,7.22e-06
cpu0,2.22222e+08,7.23e-06
mem0,111.111,7.23e-06
mem1,555.556,7.23e-06
cpu0,2.22222e+08,7.24e-06
mem0,111.111,7.24e-06
mem1,555.556,7.24e-06
cpu0,2.22222e+08,7.25e-06
mem0,111.111,7.25e-06
mem1,555.556,7.25e-06
cpu0,2.22222e+08,7.26e-06
mem0,111.111,7.26e-06
mem1,555.556,7.26e-06
cpu0,2.77778e+08,7.27e-06
mem0,889000,7.27e-06
mem1,555.556,7.27e-06
cpu0,2.22222e+08,7.28e-06
mem0,111.111,7.28e-06
mem1,555.556,7.28e-06
cpu0,2.22222e+08,7.29e-06
mem0,111.111,7.29e-06
mem1,555.556,7.29e-06
cpu0,2.22222e+08,7.3e-06
mem0,111.111,7.3e-06
mem1,555.556,7.3e-06
cpu0,2.22222e+08,7.31e-06
mem0,111.111,7.31e-06
mem1,555.556,7.31e-06
cpu0,2.77778e+08,7.32e-06
mem0,111.111,7.32e-06
mem1,1.66722e+06,7.32e-06
cpu0,2.22222e+08,7.33e-06
mem0,111.111,7.33e-06
mem1,555.556,7.33e-06
cpu0,2.22222e+08,7.34e-06
mem0,111.111,7.34e-06
mem1,555.556,7.34e-06
cpu0,2.22222e+08,7.35e-06
mem0,111.111,7.35e-06
mem1,555.556,7.35e-06
cpu0,2.22222e+08,7.36e-06
mem0,111.111,7.36e-06
mem1,555.556,7.36e-06
cpu0,3.33333e+08,7.37e-06
mem0,111.111,7.37e-06
mem1,1e+07,7.37e-06
cpu0,2.22222e+08,7.38e-06
mem0,111.111,7.38e-06
mem1,5.55556e+06,7.38e-06
cpu0,2.22222e+08,7.39e-06
mem0,111.111,7.39e-06
mem1,5.55556e+06,7.39e-06
cpu0,2.22222e+08,7.4e-06
mem0,111.111,7.4e-06
mem1,5.55556e+06,7.4e-06
cpu0,2.22222e+08,7.41e-06
mem0,111.111,7.41e-06
mem1,5.55556e+06,7.41e-06
cpu0,3.33333e+08,7.42e-06
mem0,2.22233e+06,7.42e-06
mem1,5.55556e+06,7.42e-06
cpu0,2.22222e+08,7.43e-06
mem0,111.111,7.43e-06
mem1,5.55556e+06,7.43e-06
cpu0,2.22222e+08,7.44e-06
mem0,111.111,7.44e-06
mem1,5.55556e+06,7.44e-06
cpu0,2.22222e+08,7.45e-06
mem0,111.111,7.45e-06
mem1,5.55556e+06,7.45e-06
cpu0,2.22222e+08,7.46e-06
mem0,111.111,7.46e-06
mem1,5.55556e+06,7.46e-06
cpu0,3.33333e+08,7.47e-06
mem0,111.111,7.47e-06
mem1,1e+07,7.47e-06
cpu0,2.22222e+08,7.48e-06
mem0,111.111,7.48e-06
mem1,5.55556e+06,7.48e-06
cpu0,2.22222e+08,7.49e-06
mem0,111.111,7.49e-06
mem1,5.55556e+06,7.49e-06
cpu0,2.22222e+08,7.5e-06
mem0,111.111,7.5e-06
mem1,5.55556e+06,7.5e-06
cpu0,2.22222e+08,7.51e-06
mem0,111.111,7.51e-06
mem1,5.55556e+06,7.51e-06
cpu0,3.33333e+08,7.52e-06
mem0,2.22233e+06,7.52e-06
mem1,5.55556e+06,7.52e-06
cpu0,2.22222e+08,7.53e-06
mem0,111.111,7.53e-06
mem1,5.55556e+06,7.53e-06
cpu0,2.22222e+08,7.54e-06
mem0,111.111,7.54e-06
mem1,5.55556e+06,7.54e-06
cpu0,2.22222e+08,7.55e-06
mem0,111.111,7.55e-06
mem1,5.55556e+06,7.55e-06
cpu0,2.22222e+08,7.56e-06
mem0,111.111,7.56e-06
mem1,5.55556e+06,7.56e-06
cpu0,1.22222e+08,7.57e-06
mem0,2.22233e+06,7.57e-06
mem1,5.55556e+06,7.57e-06
cpu0,1.11111e+07,7.58e-06
mem0,111.111,7.58e-06
mem1,5.55556e+06,7.58e-06
cpu0,1.11111e+07,7.59e-06
mem0,111.111,7.59e-06
mem1,5.55556e+06,7.59e-06
cpu0,1.11111e+07,7.6e-06
mem0,111.111,7.6e-06
mem1,5.55556e+06,7.6e-06
cpu0,1.11111e+07,7.61e-06
mem0,111.111,7.61e-06
mem1,5.55556e+06,7.61e-06
cpu0,6.66667e+07,7.62e-06
mem0,111.111,7.62e-06
mem1,7.22222e+06,7.62e-06
cpu0,1.11111e+07,7.63e-06
mem0,111.111,7.63e-06
mem1,5.55556e+06,7.63e-06
cpu0,1.11111e+07,7.64e-06
mem0,111.111,7.64e-06
mem1,5.55556e+06,7.64e-06
cpu0,1.11111e+07,7.65e-06
mem0,111.111,7.65e-06
mem1,5.55556e+06,7.65e-06
cpu0,1.11111e+07,7.66e-06
mem0,111.111,7.66e-06
mem1,5.55556e+06,7.66e-06
cpu0,6.66667e+07,7.67e-06
mem0,111.111,7.67e-06
mem1,7.22222e+06,7.67e-06
cpu0,1.11111e+07,7.68e-06
mem0,111.111,7.68e-06
mem1,5.55556e+06,7.68e-06
cpu0,1.11111e+07,7.69e-06
mem0,111.111,7.69e-06
mem1,5.55556e+06,7.69e-06
cpu0,1.11111e+07,7.7e-06
mem0,111.111,7.7e-06
mem1,5.55556e+06,7.7e-06
cpu0,1.11111e+07,7.71e-06
mem0,111.111,7.71e-06
mem1,5.55556e+06,7.71e-06
cpu0,1.22222e+08,7.72e-06
mem0,111.111,7.72e-06
mem1,1e+07,7.72e-06
cpu0,1.11111e+07,7.73e-06
mem0,111.111,7.73e-06
mem1,5.55556e+06,7.73e-06
cpu0,1.11111e+07,7.74e-06
mem0,111.111,7.74e-06
mem1,5.55556e+06,7.74e-06
cpu0,1.11111e+07,7.75e-06
mem0,111.111,7.75e-06
mem1,5.55556e+06,7.75e-06
cpu0,1.11111e+07,7.76e-06
mem0,111.111,7.76e-06
mem1,5.55556e+06,7.76e-06
cpu0,6.66667e+07,7.77e-06
mem0,889000,7.77e-06
mem1,5.55556e+06,7.77e-06
cpu0,1.11111e+07,7.78e-06
mem0,111.111,7.78e-06
mem1,5.55556e+06,7.78e-06
cpu0,1.11111e+07,7.79e-06
mem0,111.111,7.79e-06
mem1,5.55556e+06,7.79e-06
cpu0,1.11111e+07,7.8e-06
mem0,111.111,7.8e-06
mem1,5.55556e+06,7.8e-06
cpu0,1.11111e+07,7.81e-06
mem0,111.111,7.81e-06
mem1,5.55556e+06,7.81e-06
cpu0,6.66667e+07,7.82e-06
mem0,111.111,7.82e-06
mem1,7.22222e+06,7.82e-06
cpu0,1.11111e+07,7.83e-06
mem0,111.111,7.83e-06
mem1,5.55556e+06,7.83e-06
cpu0,1.11111e+07,7.84e-06
mem0,111.111,7.84e-06
